
SetupTitle, Posi Sweep(4)(1)
PrimitiveTest, I/V Sweep
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 10/30/2025 12:35:46
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, cee45fc6-ee32-41b2-b252-1be6f1efd691
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, V1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -20
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Abs_Id
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-15
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 1E-06
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 1.75
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.61111111111111116
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 1.75
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.61111111111111116
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 1.75
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.61111111111111116
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 1.75
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.61111111111111116
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 1.75
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.61111111111111116
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777215
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 2
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -16776961
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 2
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 2
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -8355712
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 2
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -32640
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 2
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 2
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 2
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, false
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, false
AnalysisSetup, Analysis.Setup.Title, Nega Sweep(4)(1)
Dimension1, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202, 202
Dimension2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
DataName, V1, V3, I1, I3, Abs_Id, SQRT_Id, SS, gm, Mobility, Ig, Is
DataValue, 0, 0, -3.0000000000000002E-15, 1.1500000000000002E-13, 3.0000000000000002E-15, 5.4772255750516614E-08, 0, , , 1.1500000000000002E-13, -3.0000000000000002E-15
DataValue, -0.2, 0, -7.24E-13, 8.1000000000000008E-14, 7.24E-13, 8.5088189544730587E-07, 0, , , 8.1000000000000008E-14, -7.24E-13
DataValue, -0.4, 0, -2.131E-12, 1.1100000000000001E-13, 2.131E-12, 1.4597945060863876E-06, 0, , , 1.1100000000000001E-13, -2.131E-12
DataValue, -0.6, 0, -4.365E-12, 3.2E-14, 4.365E-12, 2.0892582415776181E-06, 0, , , 3.2E-14, -4.365E-12
DataValue, -0.8, 0, -7.539E-12, -1.6E-14, 7.539E-12, 2.745723948251171E-06, 0, , , -1.6E-14, -7.539E-12
DataValue, -1, 0, -1.1485000000000001E-11, 1.7200000000000002E-13, 1.1485000000000001E-11, 3.3889526405661088E-06, 0, , , 1.7200000000000002E-13, -1.1485000000000001E-11
DataValue, -1.2, 0, -1.5869E-11, -2.9E-14, 1.5869E-11, 3.983591344503098E-06, 0, , , -2.9E-14, -1.5869E-11
DataValue, -1.4000000000000001, 0, -2.1465E-11, 7.1E-14, 2.1465E-11, 4.6330335634441504E-06, 0, , , 7.1E-14, -2.1465E-11
DataValue, -1.6, 0, -2.8019000000000002E-11, 1.5600000000000002E-13, 2.8019000000000002E-11, 5.2932976489141439E-06, 0, , , 1.5600000000000002E-13, -2.8019000000000002E-11
DataValue, -1.8, 0, -3.7453000000000004E-11, 1.16E-13, 3.7453000000000004E-11, 6.119885619846175E-06, 0, , , 1.16E-13, -3.7453000000000004E-11
DataValue, -2, 0, -4.8109000000000007E-11, 2.3000000000000003E-14, 4.8109000000000007E-11, 6.9360651669372314E-06, 0, , , 2.3000000000000003E-14, -4.8109000000000007E-11
DataValue, -2.2, 0, -6.2449E-11, 5.5000000000000005E-14, 6.2449E-11, 7.9024679689322377E-06, 0, , , 5.5000000000000005E-14, -6.2449E-11
DataValue, -2.4, 0, -7.9526E-11, 1.0800000000000001E-13, 7.9526E-11, 8.9177351384754637E-06, 0, , , 1.0800000000000001E-13, -7.9526E-11
DataValue, -2.6, 0, -1.01618E-10, 1.18E-13, 1.01618E-10, 1.008057538040364E-05, 0, , , 1.18E-13, -1.01618E-10
DataValue, -2.8000000000000003, 0, -1.2655600000000002E-10, 1.75E-13, 1.2655600000000002E-10, 1.1249711107401826E-05, 0, , , 1.75E-13, -1.2655600000000002E-10
DataValue, -3, 0, -1.55102E-10, 1.2600000000000002E-13, 1.55102E-10, 1.2453995342860861E-05, 0, , , 1.2600000000000002E-13, -1.55102E-10
DataValue, -3.2, 0, -1.9258000000000002E-10, 1.5100000000000001E-13, 1.9258000000000002E-10, 1.3877319625922003E-05, 0, , , 1.5100000000000001E-13, -1.9258000000000002E-10
DataValue, -3.4, 0, -2.34215E-10, 8.7000000000000008E-14, 2.34215E-10, 1.5304084422140385E-05, 0, , , 8.7000000000000008E-14, -2.34215E-10
DataValue, -3.6, 0, -2.90076E-10, 1.7E-13, 2.90076E-10, 1.7031617656582127E-05, 0, , , 1.7E-13, -2.90076E-10
DataValue, -3.8000000000000003, 0, -3.5073500000000003E-10, 1.3900000000000001E-13, 3.5073500000000003E-10, 1.87279203330215E-05, 0, , , 1.3900000000000001E-13, -3.5073500000000003E-10
DataValue, -4, 0, -4.315E-10, 8.3000000000000012E-14, 4.315E-10, 2.0772578077840988E-05, 0, , , 8.3000000000000012E-14, -4.315E-10
DataValue, -4.2, 0, -5.23554E-10, 1.3800000000000002E-13, 5.23554E-10, 2.2881302410483543E-05, 0, , , 1.3800000000000002E-13, -5.23554E-10
DataValue, -4.4, 0, -6.20868E-10, 6.5E-14, 6.20868E-10, 2.4917222959230429E-05, 0, , , 6.5E-14, -6.20868E-10
DataValue, -4.6000000000000005, 0, -7.1957600000000008E-10, 1.0800000000000001E-13, 7.1957600000000008E-10, 2.682491379296493E-05, 0, , , 1.0800000000000001E-13, -7.1957600000000008E-10
DataValue, -4.8, 0, -8.8721900000000006E-10, 1.87E-13, 8.8721900000000006E-10, 2.9786221646929308E-05, 0, , , 1.87E-13, -8.8721900000000006E-10
DataValue, -5, 0, -9.9860300000000018E-10, 1.9000000000000002E-13, 9.9860300000000018E-10, 3.1600680372422365E-05, 0, , , 1.9000000000000002E-13, -9.9860300000000018E-10
DataValue, -5.2, 0, -1.11714E-09, 1.42E-13, 1.11714E-09, 3.3423644325536971E-05, 0, , , 1.42E-13, -1.11714E-09
DataValue, -5.4, 0, -1.32301E-09, -9.0000000000000011E-15, 1.32301E-09, 3.6373204423036474E-05, 0, , , -9.0000000000000011E-15, -1.32301E-09
DataValue, -5.6000000000000005, 0, -1.54863E-09, 1.1100000000000001E-13, 1.54863E-09, 3.9352636506338432E-05, 0, , , 1.1100000000000001E-13, -1.54863E-09
DataValue, -5.8, 0, -1.82174E-09, 2.1000000000000002E-14, 1.82174E-09, 4.2681846258099004E-05, 0, , , 2.1000000000000002E-14, -1.82174E-09
DataValue, -6, 0, -2.09028E-09, 5.3E-14, 2.09028E-09, 4.5719580050564771E-05, 0, , , 5.3E-14, -2.09028E-09
DataValue, -6.2, 0, -2.36764E-09, 4.9000000000000006E-14, 2.36764E-09, 4.865840112457457E-05, 0, , , 4.9000000000000006E-14, -2.36764E-09
DataValue, -6.4, 0, -2.69202E-09, 1.8500000000000002E-13, 2.69202E-09, 5.1884679819769536E-05, 0, , , 1.8500000000000002E-13, -2.69202E-09
DataValue, -6.6000000000000005, 0, -2.99648E-09, -5.0000000000000008E-15, 2.99648E-09, 5.4740113262579208E-05, 0, , , -5.0000000000000008E-15, -2.99648E-09
DataValue, -6.8, 0, -3.35076E-09, 1.34E-13, 3.35076E-09, 5.7885749541661809E-05, 0, , , 1.34E-13, -3.35076E-09
DataValue, -7, 0, -3.71902E-09, 2E-15, 3.71902E-09, 6.0983768332237387E-05, 0, , , 2E-15, -3.71902E-09
DataValue, -7.2, 0, -4.25916E-09, 2.4100000000000003E-13, 4.25916E-09, 6.5262240231239388E-05, 0, , , 2.4100000000000003E-13, -4.25916E-09
DataValue, -7.4, 0, -4.80875E-09, 2.9E-14, 4.80875E-09, 6.9345151236405853E-05, 0, , , 2.9E-14, -4.80875E-09
DataValue, -7.6000000000000005, 0, -5.23459E-09, 1.4E-14, 5.23459E-09, 7.23504664808735E-05, 0, , , 1.4E-14, -5.23459E-09
DataValue, -7.8, 0, -5.9662E-09, -4.8000000000000004E-14, 5.9662E-09, 7.7241180726345715E-05, 0, , , -4.8000000000000004E-14, -5.9662E-09
DataValue, -8, 0, -6.37086E-09, 5.6E-14, 6.37086E-09, 7.9817667217227037E-05, 0, , , 5.6E-14, -6.37086E-09
DataValue, -8.2, 0, -7.00872E-09, -2.8E-14, 7.00872E-09, 8.3718098401719567E-05, 0, , , -2.8E-14, -7.00872E-09
DataValue, -8.4, 0, -7.54018E-09, 1.9E-14, 7.54018E-09, 8.6834209848423214E-05, 0, , , 1.9E-14, -7.54018E-09
DataValue, -8.6, 0, -8.34914E-09, -1.7E-14, 8.34914E-09, 9.1373628580679675E-05, 0, , , -1.7E-14, -8.34914E-09
DataValue, -8.8, 0, -9.05961E-09, 8.4000000000000008E-14, 9.05961E-09, 9.51819835893327E-05, 0, , , 8.4000000000000008E-14, -9.05961E-09
DataValue, -9, 0, -9.84017E-09, -4.0000000000000006E-14, 9.84017E-09, 9.9197631020100477E-05, 0, , , -4.0000000000000006E-14, -9.84017E-09
DataValue, -9.2000000000000011, 0, -1.071652E-08, -8.0000000000000013E-14, 1.071652E-08, 0.00010352062596410437, 0, , , -8.0000000000000013E-14, -1.071652E-08
DataValue, -9.4, 0, -1.1357299999999998E-08, 1.42E-13, 1.1357299999999998E-08, 0.0001065706338537967, 0, , , 1.42E-13, -1.1357299999999998E-08
DataValue, -9.6, 0, -1.2632499999999999E-08, 7E-15, 1.2632499999999999E-08, 0.00011239439487803651, 0, , , 7E-15, -1.2632499999999999E-08
DataValue, -9.8, 0, -1.3566699999999999E-08, -1.6100000000000002E-13, 1.3566699999999999E-08, 0.00011647617782190485, 0, , , -1.6100000000000002E-13, -1.3566699999999999E-08
DataValue, -10, 0, -1.49043E-08, 6.0000000000000005E-15, 1.49043E-08, 0.00012208316837303987, 0, , , 6.0000000000000005E-15, -1.49043E-08
DataValue, -10.200000000000001, 0, -1.6022699999999998E-08, -3.9000000000000004E-14, 1.6022699999999998E-08, 0.00012658080423192135, 0, , , -3.9000000000000004E-14, -1.6022699999999998E-08
DataValue, -10.4, 0, -1.7524099999999997E-08, -3.4E-14, 1.7524099999999997E-08, 0.0001323786236520081, 0, , , -3.4E-14, -1.7524099999999997E-08
DataValue, -10.6, 0, -1.8926199999999998E-08, -1.2600000000000002E-13, 1.8926199999999998E-08, 0.00013757252632702504, 0, , , -1.2600000000000002E-13, -1.8926199999999998E-08
DataValue, -10.8, 0, -2.05502E-08, -6.2E-14, 2.05502E-08, 0.00014335340944672366, 0, , , -6.2E-14, -2.05502E-08
DataValue, -11, 0, -2.20087E-08, 1.0400000000000001E-13, 2.20087E-08, 0.00014835329453706108, 0, , , 1.0400000000000001E-13, -2.20087E-08
DataValue, -11.200000000000001, 0, -2.36873E-08, -1.3900000000000001E-13, 2.36873E-08, 0.00015390678997367205, 0, , , -1.3900000000000001E-13, -2.36873E-08
DataValue, -11.4, 0, -2.51414E-08, -1.41E-13, 2.51414E-08, 0.00015856039858678459, 0, , , -1.41E-13, -2.51414E-08
DataValue, -11.6, 0, -2.6797399999999997E-08, -1.71E-13, 2.6797399999999997E-08, 0.00016369911423095727, 0, , , -1.71E-13, -2.6797399999999997E-08
DataValue, -11.8, 0, -2.8149099999999998E-08, -2.3000000000000003E-13, 2.8149099999999998E-08, 0.0001677769352443893, 0, , , -2.3000000000000003E-13, -2.8149099999999998E-08
DataValue, -12, 0, -2.99825E-08, -2.23E-13, 2.99825E-08, 0.00017315455523895406, 0, , , -2.23E-13, -2.99825E-08
DataValue, -12.200000000000001, 0, -3.2290999999999994E-08, -1.35E-13, 3.2290999999999994E-08, 0.00017969696714190809, 0, , , -1.35E-13, -3.2290999999999994E-08
DataValue, -12.4, 0, -3.38037E-08, -3.18E-13, 3.38037E-08, 0.00018385782550655818, 0, , , -3.18E-13, -3.38037E-08
DataValue, -12.6, 0, -3.62417E-08, -1.2600000000000002E-13, 3.62417E-08, 0.00019037252953091734, 0, , , -1.2600000000000002E-13, -3.62417E-08
DataValue, -12.8, 0, -3.817E-08, -1.3900000000000001E-13, 3.817E-08, 0.00019537144110642169, 0, , , -1.3900000000000001E-13, -3.817E-08
DataValue, -13, 0, -4.0039299999999995E-08, -4.3900000000000005E-13, 4.0039299999999995E-08, 0.00020009822587919163, 0, , , -4.3900000000000005E-13, -4.0039299999999995E-08
DataValue, -13.200000000000001, 0, -4.20979E-08, -8.3000000000000012E-14, 4.20979E-08, 0.00020517772783613722, 0, , , -8.3000000000000012E-14, -4.20979E-08
DataValue, -13.4, 0, -4.4418599999999994E-08, -2.6E-13, 4.4418599999999994E-08, 0.0002107572062824899, 0, , , -2.6E-13, -4.4418599999999994E-08
DataValue, -13.6, 0, -4.67735E-08, -1.4E-13, 4.67735E-08, 0.00021627181970844005, 0, , , -1.4E-13, -4.67735E-08
DataValue, -13.8, 0, -4.97244E-08, -6.8E-14, 4.97244E-08, 0.00022298968586013121, 0, , , -6.8E-14, -4.97244E-08
DataValue, -14, 0, -5.2439899999999993E-08, -3.2200000000000004E-13, 5.2439899999999993E-08, 0.00022899759824068024, 0, , , -3.2200000000000004E-13, -5.2439899999999993E-08
DataValue, -14.200000000000001, 0, -5.4703799999999994E-08, -3.06E-13, 5.4703799999999994E-08, 0.00023388843494281627, 0, , , -3.06E-13, -5.4703799999999994E-08
DataValue, -14.4, 0, -5.6868E-08, -3.6000000000000004E-14, 5.6868E-08, 0.00023847012391492564, 0, , , -3.6000000000000004E-14, -5.6868E-08
DataValue, -14.6, 0, -5.9536999999999992E-08, -2.35E-13, 5.9536999999999992E-08, 0.00024400204917172314, 0, , , -2.35E-13, -5.9536999999999992E-08
DataValue, -14.8, 0, -6.18592E-08, -3.04E-13, 6.18592E-08, 0.00024871509805397823, 0, , , -3.04E-13, -6.18592E-08
DataValue, -15, 0, -6.45212E-08, -2.46E-13, 6.45212E-08, 0.00025401023601422047, 0, , , -2.46E-13, -6.45212E-08
DataValue, -15.200000000000001, 0, -6.7035199999999989E-08, 6.6000000000000009E-14, 6.7035199999999989E-08, 0.00025891156791460669, 0, , , 6.6000000000000009E-14, -6.7035199999999989E-08
DataValue, -15.4, 0, -7.03154E-08, -3.15E-13, 7.03154E-08, 0.00026517051118101349, 0, , , -3.15E-13, -7.03154E-08
DataValue, -15.6, 0, -7.3354799999999987E-08, -3.29E-13, 7.3354799999999987E-08, 0.00027084091271445675, 0, , , -3.29E-13, -7.3354799999999987E-08
DataValue, -15.8, 0, -7.718409999999999E-08, -4.6000000000000006E-13, 7.718409999999999E-08, 0.00027782026563949577, 0, , , -4.6000000000000006E-13, -7.718409999999999E-08
DataValue, -16, 0, -7.9971599999999988E-08, -1.93E-13, 7.9971599999999988E-08, 0.00028279250343670706, 0, , , -1.93E-13, -7.9971599999999988E-08
DataValue, -16.2, 0, -8.4051999999999991E-08, -5.4800000000000009E-13, 8.4051999999999991E-08, 0.00028991722956733703, 0, , , -5.4800000000000009E-13, -8.4051999999999991E-08
DataValue, -16.4, 0, -8.64507E-08, -3.3300000000000005E-13, 8.64507E-08, 0.00029402499893716518, 0, , , -3.3300000000000005E-13, -8.64507E-08
DataValue, -16.6, 0, -8.9893599999999989E-08, -1.7200000000000002E-13, 8.9893599999999989E-08, 0.00029982261422381064, 0, , , -1.7200000000000002E-13, -8.9893599999999989E-08
DataValue, -16.8, 0, -9.415949999999999E-08, -4.0200000000000005E-13, 9.415949999999999E-08, 0.00030685419990607917, 0, , , -4.0200000000000005E-13, -9.415949999999999E-08
DataValue, -17, 0, -9.8099799999999987E-08, -2.05E-13, 9.8099799999999987E-08, 0.00031320887599172532, 0, , , -2.05E-13, -9.8099799999999987E-08
DataValue, -17.2, 0, -1.0342299999999999E-07, -5.0200000000000008E-13, 1.0342299999999999E-07, 0.00032159446512650055, 0, , , -5.0200000000000008E-13, -1.0342299999999999E-07
DataValue, -17.400000000000002, 0, -1.04764E-07, -5.13E-13, 1.04764E-07, 0.00032367267416326639, 0, , , -5.13E-13, -1.04764E-07
DataValue, -17.6, 0, -1.09745E-07, -3.3600000000000003E-13, 1.09745E-07, 0.00033127782901969154, 0, , , -3.3600000000000003E-13, -1.09745E-07
DataValue, -17.8, 0, -1.14288E-07, -3.51E-13, 1.14288E-07, 0.00033806508249152264, 0, , , -3.51E-13, -1.14288E-07
DataValue, -18, 0, -1.19231E-07, -6.3E-13, 1.19231E-07, 0.00034529842165871539, 0, , , -6.3E-13, -1.19231E-07
DataValue, -18.2, 0, -1.24155E-07, -3.6000000000000003E-13, 1.24155E-07, 0.00035235635371027435, 0, , , -3.6000000000000003E-13, -1.24155E-07
DataValue, -18.400000000000002, 0, -1.28878E-07, -4.8100000000000007E-13, 1.28878E-07, 0.0003589958217027045, 0, , , -4.8100000000000007E-13, -1.28878E-07
DataValue, -18.6, 0, -1.33254E-07, -3.2000000000000005E-13, 1.33254E-07, 0.00036503972386577331, 0, , , -3.2000000000000005E-13, -1.33254E-07
DataValue, -18.8, 0, -1.39261E-07, -1.6100000000000002E-13, 1.39261E-07, 0.00037317690175036288, 0, , , -1.6100000000000002E-13, -1.39261E-07
DataValue, -19, 0, -1.45474E-07, -6.4200000000000009E-13, 1.45474E-07, 0.0003814105399697287, 0, , , -6.4200000000000009E-13, -1.45474E-07
DataValue, -19.2, 0, -1.52182E-07, -5.41E-13, 1.52182E-07, 0.00039010511403979315, 0, , , -5.41E-13, -1.52182E-07
DataValue, -19.400000000000002, 0, -1.5745E-07, -6.37E-13, 1.5745E-07, 0.00039679969758052989, 0, , , -6.37E-13, -1.5745E-07
DataValue, -19.6, 0, -1.64076E-07, -4.8500000000000005E-13, 1.64076E-07, 0.00040506295806948332, 0, , , -4.8500000000000005E-13, -1.64076E-07
DataValue, -19.8, 0, -1.7030099999999998E-07, -7E-13, 1.7030099999999998E-07, 0.00041267541724701747, 0, , , -7E-13, -1.7030099999999998E-07
DataValue, -20, 0, -1.7755E-07, -4.8100000000000007E-13, 1.7755E-07, 0.00042136682356350743, -0, , , -4.8100000000000007E-13, -1.7755E-07
DataValue, -20, 0, -1.68664E-07, -5.7600000000000007E-13, 1.68664E-07, 0.000410687228922449, -0, , , -5.7600000000000007E-13, -1.68664E-07
DataValue, -19.8, 0, -1.43473E-07, 1.82E-13, 1.43473E-07, 0.00037877829927280681, -0, , , 1.82E-13, -1.43473E-07
DataValue, -19.6, 0, -1.2930999999999999E-07, -8.1000000000000008E-14, 1.2930999999999999E-07, 0.00035959699665041693, -0, , , -8.1000000000000008E-14, -1.2930999999999999E-07
DataValue, -19.400000000000002, 0, -1.1618499999999999E-07, 1E-15, 1.1618499999999999E-07, 0.00034085920847176768, -0, , , 1E-15, -1.1618499999999999E-07
DataValue, -19.2, 0, -1.0442099999999999E-07, -2.2600000000000002E-13, 1.0442099999999999E-07, 0.0003231423834782432, -0, , , -2.2600000000000002E-13, -1.0442099999999999E-07
DataValue, -19, 0, -9.2694E-08, 3.7300000000000003E-13, 9.2694E-08, 0.00030445689350054139, -0, , , 3.7300000000000003E-13, -9.2694E-08
DataValue, -18.8, 0, -8.414059999999999E-08, -6.9000000000000009E-14, 8.414059999999999E-08, 0.00029006999155376277, -0, , , -6.9000000000000009E-14, -8.414059999999999E-08
DataValue, -18.6, 0, -7.51557E-08, 1.3100000000000002E-13, 7.51557E-08, 0.00027414539937777542, -0, , , 1.3100000000000002E-13, -7.51557E-08
DataValue, -18.400000000000002, 0, -6.7798599999999989E-08, 1.6200000000000002E-13, 6.7798599999999989E-08, 0.00026038164297814849, -0, , , 1.6200000000000002E-13, -6.7798599999999989E-08
DataValue, -18.2, 0, -6.10985E-08, 3.9000000000000004E-14, 6.10985E-08, 0.00024718110769231537, -0, , , 3.9000000000000004E-14, -6.10985E-08
